player_name_fbref,player_id_tm,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank,market_value_growth_prev_growth_component_z,delta_log_market_value_prev_growth_component_z,growth_index_growth_component_z,breakout_indicator_growth_component_z,career_year_growth_component_z,growth_score_raw,growth_score_z,growth_score,growth_rank,high_growth_flag,matching_confidence_component,minutes_reliability_component,feature_completeness_component,temporal_stability_component,confidence_score_raw,confidence_score,confidence_score_z,confidence_rank,low_confidence_flag,position
João Neves,670681.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,20.02737850787132,1844,60000000.0,17.909855120186375,HistGradientBoosting,A_v13A_current,15.731684979005085,6794914.2030508565,2.1781701411812904,-2.1781701411812904,0.0909090909090909,0.0870113754744785,-0.2204985203194588,0,3,1.0,exact_age_club_validated,0.15,0.39,6794914.2030508565,2.1781701411812904,-2.1781701411812904,-53205085.79694914,-0.8867514299491523,-2.1781701411812904,-0.8867514299491523,-2.1675957146977565,-0.9670891467215448,False,True,6112,-0.380448168394857,-0.4669466986856179,-0.5459206546319235,-0.6249944573526541,-0.8922944285896809,-0.4978127909468728,-0.5525065318873588,10.076307930433902,3759,False,1.0,1.0,1.0,0.9545454545454546,0.9954545454545456,99.54545454545456,1.721601087320452,29,False,DEF
João Neves,670681.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,20.02737850787132,1844,60000000.0,17.909855120186375,LightGBM,A_v13A_current,15.668592952600944,6379453.24007596,2.2412621675854307,-2.2412621675854307,0.0909090909090909,0.0870113754744785,-0.2204985203194588,0,3,1.0,exact_age_club_validated,0.15,0.39,6379453.24007596,2.2412621675854307,-2.2412621675854307,-53620546.75992404,-0.8936757793320673,-2.2412621675854307,-0.8936757793320673,-2.233792101673889,-0.9725449719822892,False,True,6126,-0.380448168394857,-0.4669466986856179,-0.5459206546319235,-0.6249944573526541,-0.8922944285896809,-0.4978127909468728,-0.5525065318873588,10.076307930433902,3760,False,1.0,1.0,1.0,0.9545454545454546,0.9954545454545456,99.54545454545456,1.721601087320452,28,False,DEF
Jamal Musiala,580195.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,18.683045008419857,RandomForest,A_v13A_current,17.164436417947297,28472134.15397758,1.51860859047256,-1.51860859047256,0.0833333333333333,0.0800427070325113,-0.2255637454431962,0,4,1.0,exact_age_club_validated,0.6,0.1,28472134.15397758,1.51860859047256,-1.51860859047256,-101527865.84602244,-0.7809835834309418,-1.51860859047256,-0.7809835834309418,-1.4755813012499723,-0.8837526688955707,False,True,5747,-0.3853158474648849,-0.4802271940485305,-0.5548697983583043,-0.6249944573526541,-1.7834404731013829,-0.5500518314339353,-0.6104849760204072,9.13647206161098,4761,False,1.0,0.9988888888888888,1.0,0.9583333333333334,0.9954444444444446,99.54444444444444,1.7215084168287669,34,False,MID
Jamal Musiala,580195.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,18.683045008419857,LightGBM,B_v13B_advanced,16.486235214346305,14450437.00095869,2.196809794073552,-2.196809794073552,0.0833333333333333,0.0800427070325113,-0.2255637454431962,0,4,1.0,exact_age_club_validated,0.6,0.1,14450437.00095869,2.196809794073552,-2.196809794073552,-115549562.9990413,-0.8888427923003177,-2.196809794073552,-0.8888427923003177,-2.187152507311347,-0.968736970497308,False,True,6119,-0.3853158474648849,-0.4802271940485305,-0.5548697983583043,-0.6249944573526541,-1.7834404731013829,-0.5500518314339353,-0.6104849760204072,9.13647206161098,4768,False,1.0,0.9988888888888888,1.0,0.9583333333333334,0.9954444444444446,99.54444444444444,1.7215084168287669,33,False,MID
Jamal Musiala,580195.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,18.683045008419857,XGBoost,B_v13B_advanced,16.85553550720215,20905764.0,1.8275095012177085,-1.8275095012177085,0.0833333333333333,0.0800427070325113,-0.2255637454431962,0,4,1.0,exact_age_club_validated,0.6,0.1,20905764.811485488,1.8275095012177085,-1.8275095012177085,-109094235.18851452,-0.8391864245270347,-1.8275095012177085,-0.8391864245270347,-1.7996812769582144,-0.929611783324814,False,True,5973,-0.3853158474648849,-0.4802271940485305,-0.5548697983583043,-0.6249944573526541,-1.7834404731013829,-0.5500518314339353,-0.6104849760204072,9.13647206161098,4763,False,1.0,0.9988888888888888,1.0,0.9583333333333334,0.9954444444444446,99.54444444444444,1.7215084168287669,37,False,MID
Jamal Musiala,580195.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,18.683045008419857,HistGradientBoosting,B_v13B_advanced,16.732136040470078,18478825.01043656,1.950908967949779,-1.950908967949779,0.0833333333333333,0.0800427070325113,-0.2255637454431962,0,4,1.0,exact_age_club_validated,0.6,0.1,18478825.01043656,1.950908967949779,-1.950908967949779,-111521174.98956344,-0.857855192227411,-1.950908967949779,-0.857855192227411,-1.9291524529214028,-0.9443212569192564,False,True,6029,-0.3853158474648849,-0.4802271940485305,-0.5548697983583043,-0.6249944573526541,-1.7834404731013829,-0.5500518314339353,-0.6104849760204072,9.13647206161098,4767,False,1.0,0.9988888888888888,1.0,0.9583333333333334,0.9954444444444446,99.54444444444444,1.7215084168287669,35,False,MID
Jamal Musiala,580195.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,18.683045008419857,RandomForest,B_v13B_advanced,16.75695734643217,18943233.34740621,1.9260876619876868,-1.9260876619876868,0.0833333333333333,0.0800427070325113,-0.2255637454431962,0,4,1.0,exact_age_club_validated,0.6,0.1,18943233.34740621,1.9260876619876868,-1.9260876619876868,-111056766.6525938,-0.8542828204045676,-1.9260876619876868,-0.8542828204045676,-1.903109847090441,-0.94150651789411,False,True,6015,-0.3853158474648849,-0.4802271940485305,-0.5548697983583043,-0.6249944573526541,-1.7834404731013829,-0.5500518314339353,-0.6104849760204072,9.13647206161098,4766,False,1.0,0.9988888888888888,1.0,0.9583333333333334,0.9954444444444446,99.54444444444444,1.7215084168287669,36,False,MID
Jamal Musiala,580195.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,18.683045008419857,LightGBM,A_v13A_current,16.817499036136386,20125516.310831048,1.8655459722834704,-1.8655459722834704,0.0833333333333333,0.0800427070325113,-0.2255637454431962,0,4,1.0,exact_age_club_validated,0.6,0.1,20125516.310831048,1.8655459722834704,-1.8655459722834704,-109874483.68916896,-0.8451883360705305,-1.8655459722834704,-0.8451883360705305,-1.8395892827931712,-0.9343408024428488,False,True,5992,-0.3853158474648849,-0.4802271940485305,-0.5548697983583043,-0.6249944573526541,-1.7834404731013829,-0.5500518314339353,-0.6104849760204072,9.13647206161098,4765,False,1.0,0.9988888888888888,1.0,0.9583333333333334,0.9954444444444446,99.54444444444444,1.7215084168287669,40,False,MID
Jamal Musiala,580195.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,18.683045008419857,XGBoost,A_v13A_current,16.9954776763916,24045962.0,1.6875673320282552,-1.6875673320282552,0.0833333333333333,0.0800427070325113,-0.2255637454431962,0,4,1.0,exact_age_club_validated,0.6,0.1,24045962.86998954,1.6875673320282552,-1.6875673320282552,-105954037.13001046,-0.8150310548462343,-1.6875673320282552,-0.8150310548462343,-1.6528534365175631,-0.9105793127200952,False,True,5877,-0.3853158474648849,-0.4802271940485305,-0.5548697983583043,-0.6249944573526541,-1.7834404731013829,-0.5500518314339353,-0.6104849760204072,9.13647206161098,4762,False,1.0,0.9988888888888888,1.0,0.9583333333333334,0.9954444444444446,99.54444444444444,1.7215084168287669,39,False,MID
Jamal Musiala,580195.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,18.683045008419857,HistGradientBoosting,A_v13A_current,16.82917005715951,20361777.658563245,1.853874951260348,-1.853874951260348,0.0833333333333333,0.0800427070325113,-0.2255637454431962,0,4,1.0,exact_age_club_validated,0.6,0.1,20361777.658563245,1.853874951260348,-1.853874951260348,-109638222.34143676,-0.8433709410879751,-1.853874951260348,-0.8433709410879751,-1.8273440044579283,-0.9329088427154784,False,True,5982,-0.3853158474648849,-0.4802271940485305,-0.5548697983583043,-0.6249944573526541,-1.7834404731013829,-0.5500518314339353,-0.6104849760204072,9.13647206161098,4764,False,1.0,0.9988888888888888,1.0,0.9583333333333334,0.9954444444444446,99.54444444444444,1.7215084168287669,38,False,MID
Taylor Harwood-Bellis,503977.0,Southampton,Southampton FC,Premier League,2024-2025,DEF,22.87748117727584,2825,25000000.0,17.034386382832476,XGBoost,A_v13A_current,16.55284309387207,15445730.0,0.4815432889604061,-0.4815432889604061,0.1363636363636363,0.1278333660553379,-0.1906967420382709,0,6,1.0,exact_age_club_validated,0.03,0.0,15445729.168514565,0.4815432889604061,-0.4815432889604061,-9554270.831485435,-0.3821708332594175,-0.4815432889604061,-0.3821708332594175,-0.3874885590914604,-0.5695205935959883,False,True,3971,-0.3512420939746906,-0.3891504509334541,-0.4932674377215377,-0.6249944573526541,-2.6745865176130845,-0.5416633945187475,-0.6011749175561582,9.28738895868156,4331,False,1.0,1.0,1.0,0.931818181818182,0.9931818181818184,99.31818181818184,1.7007502266911514,44,False,DEF
Taylor Harwood-Bellis,503977.0,Southampton,Southampton FC,Premier League,2024-2025,DEF,22.87748117727584,2825,25000000.0,17.034386382832476,LightGBM,B_v13B_advanced,16.276198014683207,11712860.857779648,0.7581883681492698,-0.7581883681492698,0.1363636363636363,0.1278333660553379,-0.1906967420382709,0,6,1.0,exact_age_club_validated,0.03,0.0,11712860.857779648,0.7581883681492698,-0.7581883681492698,-13287139.142220352,-0.5314855656888141,-0.7581883681492698,-0.5314855656888141,-0.6777455972744524,-0.687168482796902,False,True,4595,-0.3512420939746906,-0.3891504509334541,-0.4932674377215377,-0.6249944573526541,-2.6745865176130845,-0.5416633945187475,-0.6011749175561582,9.28738895868156,4336,False,1.0,1.0,1.0,0.931818181818182,0.9931818181818184,99.31818181818184,1.7007502266911514,45,False,DEF
Taylor Harwood-Bellis,503977.0,Southampton,Southampton FC,Premier League,2024-2025,DEF,22.87748117727584,2825,25000000.0,17.034386382832476,XGBoost,B_v13B_advanced,16.3848934173584,13057763.0,0.649492965474078,-0.649492965474078,0.1363636363636363,0.1278333660553379,-0.1906967420382709,0,6,1.0,exact_age_club_validated,0.03,0.0,13057763.477752509,0.649492965474078,-0.649492965474078,-11942236.522247491,-0.4776894608898996,-0.649492965474078,-0.4776894608898996,-0.5637019795924977,-0.6447815188727889,False,True,4385,-0.3512420939746906,-0.3891504509334541,-0.4932674377215377,-0.6249944573526541,-2.6745865176130845,-0.5416633945187475,-0.6011749175561582,9.28738895868156,4334,False,1.0,1.0,1.0,0.931818181818182,0.9931818181818184,99.31818181818184,1.7007502266911514,43,False,DEF
Taylor Harwood-Bellis,503977.0,Southampton,Southampton FC,Premier League,2024-2025,DEF,22.87748117727584,2825,25000000.0,17.034386382832476,HistGradientBoosting,B_v13B_advanced,16.36974975605839,12861510.872346863,0.6646366267740866,-0.6646366267740866,0.1363636363636363,0.1278333660553379,-0.1906967420382709,0,6,1.0,exact_age_club_validated,0.03,0.0,12861510.872346863,0.6646366267740866,-0.6646366267740866,-12138489.127653137,-0.4855395651061254,-0.6646366267740866,-0.4855395651061254,-0.5795907649237781,-0.6509667637981873,False,True,4420,-0.3512420939746906,-0.3891504509334541,-0.4932674377215377,-0.6249944573526541,-2.6745865176130845,-0.5416633945187475,-0.6011749175561582,9.28738895868156,4335,False,1.0,1.0,1.0,0.931818181818182,0.9931818181818184,99.31818181818184,1.7007502266911514,42,False,DEF
Taylor Harwood-Bellis,503977.0,Southampton,Southampton FC,Premier League,2024-2025,DEF,22.87748117727584,2825,25000000.0,17.034386382832476,HistGradientBoosting,A_v13A_current,16.503365816628744,14700114.14417591,0.5310205662037326,-0.5310205662037326,0.1363636363636363,0.1278333660553379,-0.1906967420382709,0,6,1.0,exact_age_club_validated,0.03,0.0,14700114.14417591,0.5310205662037326,-0.5310205662037326,-10299885.85582409,-0.4119954342329636,-0.5310205662037326,-0.4119954342329636,-0.4394003009959765,-0.5930199582849774,False,True,4093,-0.3512420939746906,-0.3891504509334541,-0.4932674377215377,-0.6249944573526541,-2.6745865176130845,-0.5416633945187475,-0.6011749175561582,9.28738895868156,4332,False,1.0,1.0,1.0,0.931818181818182,0.9931818181818184,99.31818181818184,1.7007502266911514,41,False,DEF
Taylor Harwood-Bellis,503977.0,Southampton,Southampton FC,Premier League,2024-2025,DEF,22.87748117727584,2825,25000000.0,17.034386382832476,RandomForest,A_v13A_current,16.72101594198435,18274476.947457235,0.313370440848125,-0.313370440848125,0.1363636363636363,0.1278333660553379,-0.1906967420382709,0,6,1.0,exact_age_club_validated,0.03,0.0,18274476.947457235,0.313370440848125,-0.313370440848125,-6725523.052542765,-0.2690209221017106,-0.313370440848125,-0.2690209221017106,-0.2110409861254351,-0.4803676480400657,False,True,3606,-0.3512420939746906,-0.3891504509334541,-0.4932674377215377,-0.6249944573526541,-2.6745865176130845,-0.5416633945187475,-0.6011749175561582,9.28738895868156,4329,False,1.0,1.0,1.0,0.931818181818182,0.9931818181818184,99.31818181818184,1.7007502266911514,46,False,DEF
Taylor Harwood-Bellis,503977.0,Southampton,Southampton FC,Premier League,2024-2025,DEF,22.87748117727584,2825,25000000.0,17.034386382832476,RandomForest,B_v13B_advanced,16.608997900706502,16337896.4145092,0.4253884821259746,-0.4253884821259746,0.1363636363636363,0.1278333660553379,-0.1906967420382709,0,6,1.0,exact_age_club_validated,0.03,0.0,16337896.4145092,0.4253884821259746,-0.4253884821259746,-8662103.585490799,-0.3464841434196319,-0.4253884821259746,-0.3464841434196319,-0.3285707284931699,-0.5414023787091639,False,True,3845,-0.3512420939746906,-0.3891504509334541,-0.4932674377215377,-0.6249944573526541,-2.6745865176130845,-0.5416633945187475,-0.6011749175561582,9.28738895868156,4330,False,1.0,1.0,1.0,0.931818181818182,0.9931818181818184,99.31818181818184,1.7007502266911514,48,False,DEF
Taylor Harwood-Bellis,503977.0,Southampton,Southampton FC,Premier League,2024-2025,DEF,22.87748117727584,2825,25000000.0,17.034386382832476,LightGBM,A_v13A_current,16.43986247894887,13795630.6295992,0.594523903883605,-0.594523903883605,0.1363636363636363,0.1278333660553379,-0.1906967420382709,0,6,1.0,exact_age_club_validated,0.03,0.0,13795630.6295992,0.594523903883605,-0.594523903883605,-11204369.3704008,-0.4481747748160321,-0.594523903883605,-0.4481747748160321,-0.5060282372807587,-0.6215263419687951,False,True,4271,-0.3512420939746906,-0.3891504509334541,-0.4932674377215377,-0.6249944573526541,-2.6745865176130845,-0.5416633945187475,-0.6011749175561582,9.28738895868156,4333,False,1.0,1.0,1.0,0.931818181818182,0.9931818181818184,99.31818181818184,1.7007502266911514,47,False,DEF
Nico Williams,709187.0,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,22.01779603011636,1996,70000000.0,18.064005800013632,RandomForest,B_v13B_advanced,16.478415970136858,14337886.11001774,1.585589829876774,-1.585589829876774,0.1666666666666666,0.154150677446303,-0.1713632752353602,0,4,1.0,exact_age_club_validated,0.23,0.23,14337886.11001774,1.585589829876774,-1.585589829876774,-55662113.88998226,-0.7951730555711751,-1.585589829876774,-0.7951730555711751,-1.5458582648608823,-0.8949328211753398,False,True,5802,-0.3317713776945796,-0.3389964028821486,-0.4591094350816085,-0.6249944573526541,-1.7834404731013829,-0.4676791623337551,-0.5190621790282292,10.618443941439132,3673,False,1.0,1.0,1.0,0.9166666666666669,0.9916666666666668,99.16666666666669,1.6868496529382837,52,False,MID
Nico Williams,709187.0,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,22.01779603011636,1996,70000000.0,18.064005800013632,HistGradientBoosting,A_v13A_current,16.37912040435012,12982598.013694756,1.6848853956635104,-1.6848853956635104,0.1666666666666666,0.154150677446303,-0.1713632752353602,0,4,1.0,exact_age_club_validated,0.23,0.23,12982598.013694756,1.6848853956635104,-1.6848853956635104,-57017401.98630525,-0.8145343140900749,-1.6848853956635104,-0.8145343140900749,-1.6500395389846356,-0.9101879213249436,False,True,5875,-0.3317713776945796,-0.3389964028821486,-0.4591094350816085,-0.6249944573526541,-1.7834404731013829,-0.4676791623337551,-0.5190621790282292,10.618443941439132,3676,False,1.0,1.0,1.0,0.9166666666666669,0.9916666666666668,99.16666666666669,1.6868496529382837,50,False,MID
Nico Williams,709187.0,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,22.01779603011636,1996,70000000.0,18.064005800013632,HistGradientBoosting,B_v13B_advanced,16.27235087012761,11667886.35607536,1.7916549298860218,-1.7916549298860218,0.1666666666666666,0.154150677446303,-0.1713632752353602,0,4,1.0,exact_age_club_validated,0.23,0.23,11667886.35607536,1.7916549298860218,-1.7916549298860218,-58332113.64392464,-0.8333159091989234,-1.7916549298860218,-0.8333159091989234,-1.7620625283776503,-0.924986293759004,False,True,5952,-0.3317713776945796,-0.3389964028821486,-0.4591094350816085,-0.6249944573526541,-1.7834404731013829,-0.4676791623337551,-0.5190621790282292,10.618443941439132,3679,False,1.0,1.0,1.0,0.9166666666666669,0.9916666666666668,99.16666666666669,1.6868496529382837,53,False,MID
Nico Williams,709187.0,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,22.01779603011636,1996,70000000.0,18.064005800013632,RandomForest,A_v13A_current,16.459141930798953,14064183.281721342,1.6048638692146788,-1.6048638692146788,0.1666666666666666,0.154150677446303,-0.1713632752353602,0,4,1.0,exact_age_club_validated,0.23,0.23,14064183.281721342,1.6048638692146788,-1.6048638692146788,-55935816.71827866,-0.7990830959754095,-1.6048638692146788,-0.7990830959754095,-1.5660806580747642,-0.8980136156338905,False,True,5816,-0.3317713776945796,-0.3389964028821486,-0.4591094350816085,-0.6249944573526541,-1.7834404731013829,-0.4676791623337551,-0.5190621790282292,10.618443941439132,3674,False,1.0,1.0,1.0,0.9166666666666669,0.9916666666666668,99.16666666666669,1.6868496529382837,54,False,MID
Nico Williams,709187.0,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,22.01779603011636,1996,70000000.0,18.064005800013632,XGBoost,B_v13B_advanced,16.350570678710938,12617189.0,1.7134351213026946,-1.7134351213026946,0.1666666666666666,0.154150677446303,-0.1713632752353602,0,4,1.0,exact_age_club_validated,0.23,0.23,12617189.38008124,1.7134351213026946,-1.7134351213026946,-57382810.61991876,-0.8197544374274109,-1.7134351213026946,-0.8197544374274109,-1.6799940165024134,-0.9143009547946748,False,True,5894,-0.3317713776945796,-0.3389964028821486,-0.4591094350816085,-0.6249944573526541,-1.7834404731013829,-0.4676791623337551,-0.5190621790282292,10.618443941439132,3677,False,1.0,1.0,1.0,0.9166666666666669,0.9916666666666668,99.16666666666669,1.6868496529382837,55,False,MID
Nico Williams,709187.0,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,22.01779603011636,1996,70000000.0,18.064005800013632,XGBoost,A_v13A_current,16.32033920288086,12241461.0,1.7436665971327727,-1.7436665971327727,0.1666666666666666,0.154150677446303,-0.1713632752353602,0,4,1.0,exact_age_club_validated,0.23,0.23,12241461.149474028,1.7436665971327727,-1.7436665971327727,-57758538.850525975,-0.8251219835789425,-1.7436665971327727,-0.8251219835789425,-1.7117129925278232,-0.918530145475606,False,True,5910,-0.3317713776945796,-0.3389964028821486,-0.4591094350816085,-0.6249944573526541,-1.7834404731013829,-0.4676791623337551,-0.5190621790282292,10.618443941439132,3678,False,1.0,1.0,1.0,0.9166666666666669,0.9916666666666668,99.16666666666669,1.6868496529382837,51,False,MID
Nico Williams,709187.0,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,22.01779603011636,1996,70000000.0,18.064005800013632,LightGBM,B_v13B_advanced,16.25769350453695,11498113.133650957,1.806312295476684,-1.806312295476684,0.1666666666666666,0.154150677446303,-0.1713632752353602,0,4,1.0,exact_age_club_validated,0.23,0.23,11498113.133650957,1.806312295476684,-1.806312295476684,-58501886.86634904,-0.8357412409478434,-1.806312295476684,-0.8357412409478434,-1.7774410904557645,-0.9268972583117302,False,True,5963,-0.3317713776945796,-0.3389964028821486,-0.4591094350816085,-0.6249944573526541,-1.7834404731013829,-0.4676791623337551,-0.5190621790282292,10.618443941439132,3680,False,1.0,1.0,1.0,0.9166666666666669,0.9916666666666668,99.16666666666669,1.6868496529382837,49,False,MID
Nico Williams,709187.0,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,22.01779603011636,1996,70000000.0,18.064005800013632,LightGBM,A_v13A_current,16.41067279739186,13398760.992392533,1.6533330026217712,-1.6533330026217712,0.1666666666666666,0.154150677446303,-0.1713632752353602,0,4,1.0,exact_age_club_validated,0.23,0.23,13398760.992392533,1.6533330026217712,-1.6533330026217712,-56601239.00760747,-0.8085891286801067,-1.6533330026217712,-0.8085891286801067,-1.6169346517452403,-0.9055035977956392,False,True,5855,-0.3317713776945796,-0.3389964028821486,-0.4591094350816085,-0.6249944573526541,-1.7834404731013829,-0.4676791623337551,-0.5190621790282292,10.618443941439132,3675,False,1.0,1.0,1.0,0.9166666666666669,0.9916666666666668,99.16666666666669,1.6868496529382837,56,False,MID
Michael Olise,566723.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,22.82546201232033,2334,65000000.0,17.98989782785991,LightGBM,B_v13B_advanced,18.326236699408646,90987864.58764258,-0.3363388715487367,0.3363388715487367,0.1818181818181818,0.1670540818659631,-0.1618485479672521,0,5,1.0,exact_age_club_validated,0.46,0.58,90987864.58764258,-0.3363388715487367,0.3363388715487367,25987864.58764258,0.3998133013483474,0.3363388715487367,0.3998133013483474,0.4706364225208877,0.046619430421456,True,False,2087,-0.3220360195545241,-0.3144058223446841,-0.4422989953164386,-0.6249944573526541,-2.6745865176130845,-0.4977360730147918,-0.5524213851025462,10.07768816758373,3745,False,1.0,1.0,1.0,0.9090909090909092,0.990909090909091,99.0909090909091,1.6798993660618495,58,False,MID
