dataset,suffix,size_mb,modified_at_utc,modified_at_local_naive,sha256_16,read_error,n_columns_sample,columns_sample
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_la_liga_2021_2022.parquet,.parquet,0.049,2026-06-08T19:41:09.718510+00:00,2026-06-08T21:41:09,c3af4ce42c783232,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_la_liga_2022_2023.parquet,.parquet,0.048,2026-06-08T19:42:25.897089+00:00,2026-06-08T21:42:25,2b25327f0ae91aef,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_la_liga_2023_2024.parquet,.parquet,0.049,2026-06-08T19:43:40.285847+00:00,2026-06-08T21:43:40,9475f37532941561,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_la_liga_2024_2025.parquet,.parquet,0.049,2026-06-08T19:44:56.578251+00:00,2026-06-08T21:44:56,31e3d4b17d445a12,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_la_liga_2025_2026.parquet,.parquet,0.049,2026-06-08T19:46:15.012544+00:00,2026-06-08T21:46:15,05041bd3e740a3f1,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2019_2020.parquet,.parquet,0.045,2026-06-08T20:09:42.868115+00:00,2026-06-08T22:09:42,cf860dc3552f88b1,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2020_2021.parquet,.parquet,0.049,2026-06-08T20:11:30.629364+00:00,2026-06-08T22:11:30,1e7f347073d351ed,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2021_2022.parquet,.parquet,0.05,2026-06-08T20:12:50.613727+00:00,2026-06-08T22:12:50,614e8f8e2293d73e,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2022_2023.parquet,.parquet,0.05,2026-06-08T20:14:05.115848+00:00,2026-06-08T22:14:05,1914b79f6ad3ee37,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2023_2024.parquet,.parquet,0.046,2026-06-08T20:15:20.843564+00:00,2026-06-08T22:15:20,4cf25c4416e0f0e7,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2024_2025.parquet,.parquet,0.047,2026-06-08T20:16:35.539990+00:00,2026-06-08T22:16:35,268ab1fae6483ac0,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2025_2026.parquet,.parquet,0.048,2026-06-08T20:18:40.977291+00:00,2026-06-08T22:18:40,6dd7bb6c95002b7b,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2019_2020.parquet,.parquet,0.046,2026-06-08T19:29:21.499689+00:00,2026-06-08T21:29:21,e2d95bd89561afa0,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2020_2021.parquet,.parquet,0.047,2026-06-08T19:30:39.729557+00:00,2026-06-08T21:30:39,81116527ba609f8a,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2021_2022.parquet,.parquet,0.048,2026-06-08T19:31:55.395544+00:00,2026-06-08T21:31:55,c815c18de7a1a3bf,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2022_2023.parquet,.parquet,0.049,2026-06-08T19:33:26.561831+00:00,2026-06-08T21:33:26,f88a9865340955f1,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2023_2024.parquet,.parquet,0.05,2026-06-08T19:34:45.464481+00:00,2026-06-08T21:34:45,4b981a7fda9d5b2e,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2024_2025.parquet,.parquet,0.049,2026-06-08T19:35:58.348995+00:00,2026-06-08T21:35:58,afa264cc059c7a5d,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2025_2026.parquet,.parquet,0.048,2026-06-08T19:36:45.884727+00:00,2026-06-08T21:36:45,1a22d0319883aaca,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2019_2020.parquet,.parquet,0.045,2026-06-08T21:06:38.067592+00:00,2026-06-08T23:06:38,2e32222f225a9d42,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2020_2021.parquet,.parquet,0.045,2026-06-08T21:07:53.034386+00:00,2026-06-08T23:07:53,3b5f7b312d69be27,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2021_2022.parquet,.parquet,0.046,2026-06-08T21:09:08.622079+00:00,2026-06-08T23:09:08,02611fc29c26df29,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2022_2023.parquet,.parquet,0.046,2026-06-08T21:10:26.436112+00:00,2026-06-08T23:10:26,8567e8c7734f8bda,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2023_2024.parquet,.parquet,0.045,2026-06-08T21:11:39.575294+00:00,2026-06-08T23:11:39,e446817967666cea,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2024_2025.parquet,.parquet,0.046,2026-06-08T21:12:56.200385+00:00,2026-06-08T23:12:56,d8e2d07f10faf34f,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2025_2026.parquet,.parquet,0.047,2026-06-08T21:14:51.063502+00:00,2026-06-08T23:14:51,bacf6d81df5bb815,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2019_2020.parquet,.parquet,0.049,2026-06-08T21:45:03.531563+00:00,2026-06-08T23:45:03,dd65908f9eaa9ded,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2020_2021.parquet,.parquet,0.05,2026-06-08T21:46:19.945740+00:00,2026-06-08T23:46:19,7f93793153875f84,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2021_2022.parquet,.parquet,0.05,2026-06-08T21:47:38.002223+00:00,2026-06-08T23:47:38,fdab3a47842dead7,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2022_2023.parquet,.parquet,0.05,2026-06-08T21:49:34.614750+00:00,2026-06-08T23:49:34,ba97fdb4329aa5c8,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2023_2024.parquet,.parquet,0.05,2026-06-08T21:50:53.960901+00:00,2026-06-08T23:50:53,a98fb605e8017df2,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2024_2025.parquet,.parquet,0.052,2026-06-08T21:52:13.017225+00:00,2026-06-08T23:52:13,6a426131eb119f3d,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2025_2026.parquet,.parquet,0.056,2026-06-08T21:55:30.935261+00:00,2026-06-08T23:55:30,f78256e447c56ba8,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2019_2020.parquet,.parquet,0.05,2026-06-08T19:59:05.189899+00:00,2026-06-08T21:59:05,6534fd08807ac811,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2020_2021.parquet,.parquet,0.051,2026-06-08T20:00:26.135688+00:00,2026-06-08T22:00:26,6729f27e4a5e837d,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2021_2022.parquet,.parquet,0.052,2026-06-08T20:01:45.173916+00:00,2026-06-08T22:01:45,ecbb0b9d7f70734c,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2022_2023.parquet,.parquet,0.051,2026-06-08T20:03:57.652137+00:00,2026-06-08T22:03:57,89dfef693d9da484,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2023_2024.parquet,.parquet,0.051,2026-06-08T20:05:17.817934+00:00,2026-06-08T22:05:17,8347241fe1719449,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2024_2025.parquet,.parquet,0.052,2026-06-08T20:06:30.269265+00:00,2026-06-08T22:06:30,1b49894687976cd7,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2025_2026.parquet,.parquet,0.051,2026-06-08T20:08:13.077040+00:00,2026-06-08T22:08:13,fe2fadc9547ed7ac,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
