dataset,file,variable,rows,non_null,coverage_pct,numeric_non_null,numeric_coverage_pct,min,max,mean,std
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('nation',_'')",515,512,0.9942,0,0.0,,,,
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('pos',_'')",515,515,1.0,0,0.0,,,,
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('age',_'')",515,515,1.0,515,1.0,15,37,23.5378640776699,4.276897410517161
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('born',_'')",515,515,1.0,515,1.0,1987,2008,2000.1339805825244,4.27183230531799
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('90s',_'')",515,515,1.0,515,1.0,0.0,40.0,13.28116504854369,11.382140705714827
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('standard',_'gls')",515,515,1.0,515,1.0,0,21,1.6155339805825242,3.0843762583423495
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('standard',_'sh')",515,515,1.0,515,1.0,0,157,15.98252427184466,21.038266169556422
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('standard',_'sot')",515,515,1.0,515,1.0,0,52,5.596116504854369,8.617689732684315
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('standard',_'sot_pct')",515,414,0.8039,414,0.8039,0.0,100.0,32.58188405797102,21.20733198914717
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('standard',_'sh_per_90')",515,515,1.0,515,1.0,0.0,36.0,1.4251844660194175,2.366672974420338
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('standard',_'sot_per_90')",515,515,1.0,515,1.0,0.0,10.0,0.4462135922330097,0.780482386634074
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('standard',_'g_per_sh')",515,414,0.8039,414,0.8039,0.0,1.0,0.0842512077294686,0.1376710283412698
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('standard',_'g_per_sot')",515,364,0.7068,364,0.7068,0.0,1.0,0.24472527472527475,0.2604809734726255
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('standard',_'pk')",515,515,1.0,515,1.0,0,5,0.14951456310679612,0.6623378277992332
shooting,fbref_shooting_belgian_pro_league_2024_2025.parquet,"('standard',_'pkatt')",515,515,1.0,515,1.0,0,7,0.2,0.7944359034366842
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('nation',_'')",496,495,0.998,0,0.0,,,,
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('pos',_'')",496,496,1.0,0,0.0,,,,
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('age',_'')",496,496,1.0,496,1.0,15,37,23.364919354838708,4.074793071965963
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('born',_'')",496,496,1.0,496,1.0,1988,2010,2001.3245967741937,4.070772869649251
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('90s',_'')",496,496,1.0,496,1.0,0.0,40.0,13.794354838709678,11.62951002498858
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('standard',_'gls')",496,496,1.0,496,1.0,0,19,1.6330645161290323,2.693507998362619
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('standard',_'sh')",496,496,1.0,496,1.0,0,123,16.548387096774192,20.245305664121048
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('standard',_'sot')",496,496,1.0,496,1.0,0,44,5.600806451612903,7.599702237311451
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('standard',_'sot_pct')",496,411,0.8286,411,0.8286,0.0,100.0,31.260097323600966,19.645472735846678
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('standard',_'sh_per_90')",496,496,1.0,496,1.0,0.0,22.5,1.477741935483871,1.9257601259142048
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('standard',_'sot_per_90')",496,496,1.0,496,1.0,0.0,9.64,0.4950403225806451,0.7929637529687723
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('standard',_'g_per_sh')",496,411,0.8286,411,0.8286,0.0,1.0,0.07236009732360096,0.09271002137001981
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('standard',_'g_per_sot')",496,352,0.7097,352,0.7097,0.0,1.0,0.23803977272727275,0.2300002938384214
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('standard',_'pk')",496,496,1.0,496,1.0,0,5,0.15725806451612903,0.6320303517960177
shooting,fbref_shooting_belgian_pro_league_2025_2026.parquet,"('standard',_'pkatt')",496,496,1.0,496,1.0,0,5,0.1975806451612903,0.7366825677348632
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('nation',_'')",498,498,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('pos',_'')",498,498,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('age',_'')",498,498,1.0,498,1.0,16,40,24.867469879518072,4.221544105169069
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('born',_'')",498,498,1.0,498,1.0,1978,2003,1993.7670682730923,4.24855992164454
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('90s',_'')",498,498,1.0,498,1.0,0.0,34.0,13.483734939759035,10.037585127768898
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('standard',_'gls')",498,498,1.0,498,1.0,0,34,1.9176706827309238,3.4622495617954594
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('standard',_'sh')",498,498,1.0,498,1.0,0,137,16.301204819277107,19.565852243084276
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('standard',_'sot')",498,498,1.0,498,1.0,0,68,5.825301204819277,8.564561441530621
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('standard',_'sot_pct')",498,412,0.8273,412,0.8273,0.0,100.0,30.34150485436894,19.52653321593637
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('standard',_'sh_per_90')",498,498,1.0,498,1.0,0.0,30.0,1.2934538152610444,1.7521929114309058
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('standard',_'sot_per_90')",498,498,1.0,498,1.0,0.0,4.22,0.4104819277108434,0.5120572079170231
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('standard',_'g_per_sh')",498,412,0.8273,412,0.8273,0.0,1.0,0.08669902912621359,0.10853717314938457
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('standard',_'g_per_sot')",498,344,0.6908,344,0.6908,0.0,1.0,0.285610465116279,0.2654303497355115
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('standard',_'pk')",498,498,1.0,498,1.0,0,5,0.11847389558232932,0.49547254066456675
shooting,fbref_shooting_bundesliga_2019_2020.parquet,"('standard',_'pkatt')",498,498,1.0,498,1.0,0,5,0.1465863453815261,0.5535675348756527
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('nation',_'')",505,505,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('pos',_'')",505,505,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('age',_'')",505,505,1.0,505,1.0,15,36,24.697029702970298,4.322019466747157
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('born',_'')",505,505,1.0,505,1.0,1983,2004,1994.9584158415842,4.3589277871647285
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('90s',_'')",505,505,1.0,505,1.0,0.0,34.0,13.31089108910891,10.049155980018119
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('standard',_'gls')",505,505,1.0,505,1.0,0,41,1.7841584158415842,3.5849866804026136
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('standard',_'sh')",505,505,1.0,505,1.0,0,137,15.073267326732672,18.629655544112552
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('standard',_'sot')",505,505,1.0,505,1.0,0,67,5.526732673267326,8.141834100353577
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('standard',_'sot_pct')",505,418,0.8277,418,0.8277,0.0,100.0,32.48014354066986,20.759950674741887
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('standard',_'sh_per_90')",505,505,1.0,505,1.0,0.0,90.0,1.3581386138613862,4.37286343527959
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('standard',_'sot_per_90')",505,505,1.0,505,1.0,0.0,3.21,0.3950693069306931,0.48678859890951487
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('standard',_'g_per_sh')",505,418,0.8277,418,0.8277,0.0,1.0,0.08650717703349285,0.10960251356397681
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('standard',_'g_per_sot')",505,357,0.7069,357,0.7069,0.0,1.0,0.258655462184874,0.24755180267005344
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('standard',_'pk')",505,505,1.0,505,1.0,0,8,0.1702970297029703,0.7783713861473235
shooting,fbref_shooting_bundesliga_2020_2021.parquet,"('standard',_'pkatt')",505,505,1.0,505,1.0,0,9,0.2198019801980198,0.8937636448042899
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('nation',_'')",523,523,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('pos',_'')",523,523,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('age',_'')",523,523,1.0,523,1.0,15,37,24.837476099426386,4.438853504864298
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('born',_'')",523,523,1.0,523,1.0,1984,2005,1995.8030592734226,4.474858482567764
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('90s',_'')",523,523,1.0,523,1.0,0.0,34.0,12.859655831739962,10.269149828271937
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('standard',_'gls')",523,523,1.0,523,1.0,0,35,1.7648183556405355,3.296948739644936
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('standard',_'sh')",523,523,1.0,523,1.0,0,161,15.145315487571702,18.838340094478056
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('standard',_'sot')",523,523,1.0,523,1.0,0,81,5.405353728489484,8.061314959042932
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('standard',_'sot_pct')",523,421,0.805,421,0.805,0.0,100.0,31.587648456057014,20.740249331052354
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('standard',_'sh_per_90')",523,523,1.0,523,1.0,0.0,22.5,1.3446653919694072,1.8373438977368792
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('standard',_'sot_per_90')",523,523,1.0,523,1.0,0.0,22.5,0.5290057361376672,1.4383637221805345
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('standard',_'g_per_sh')",523,421,0.805,421,0.805,0.0,0.75,0.08437054631828977,0.09695062801896774
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('standard',_'g_per_sot')",523,362,0.6922,362,0.6922,0.0,1.0,0.2835635359116022,0.269122422372187
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('standard',_'pk')",523,523,1.0,523,1.0,0,6,0.1338432122370937,0.6321994919269762
shooting,fbref_shooting_bundesliga_2021_2022.parquet,"('standard',_'pkatt')",523,523,1.0,523,1.0,0,6,0.16061185468451242,0.6815980267924757
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('nation',_'')",515,515,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('pos',_'')",515,515,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('age',_'')",515,515,1.0,515,1.0,16,38,25.05242718446602,4.437544205078098
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('born',_'')",515,515,1.0,515,1.0,1984,2006,1996.6058252427185,4.4592802119076325
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('90s',_'')",515,515,1.0,515,1.0,0.0,34.0,13.040194174757284,10.280677540975713
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('standard',_'gls')",515,515,1.0,515,1.0,0,16,1.840776699029126,2.939382293469206
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('standard',_'sh')",515,515,1.0,515,1.0,0,94,15.16504854368932,17.94907251182088
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('standard',_'sot')",515,515,1.0,515,1.0,0,44,5.549514563106796,7.783986277666248
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('standard',_'sot_pct')",515,416,0.8078,416,0.8078,0.0,100.0,33.149278846153834,21.28049164798334
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('standard',_'sh_per_90')",515,515,1.0,515,1.0,0.0,12.86,1.2327766990291262,1.3060156604315984
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('standard',_'sot_per_90')",515,515,1.0,515,1.0,0.0,12.86,0.4499611650485437,0.8334910866260187
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('standard',_'g_per_sh')",515,416,0.8078,416,0.8078,0.0,1.0,0.09651442307692304,0.1196626373578044
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('standard',_'g_per_sot')",515,361,0.701,361,0.701,0.0,1.0,0.2901385041551247,0.2712516926459847
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('standard',_'pk')",515,515,1.0,515,1.0,0,7,0.1650485436893204,0.6847006130751895
shooting,fbref_shooting_bundesliga_2022_2023.parquet,"('standard',_'pkatt')",515,515,1.0,515,1.0,0,8,0.21165048543689322,0.7938603130702856
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('nation',_'')",507,506,0.998,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('pos',_'')",507,507,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('age',_'')",507,507,1.0,507,1.0,16,39,25.284023668639055,4.382660000419903
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('born',_'')",507,507,1.0,507,1.0,1984,2007,1997.3925049309664,4.388471133639358
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('90s',_'')",507,507,1.0,507,1.0,0.0,34.0,13.242011834319529,10.195710865613817
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('standard',_'gls')",507,507,1.0,507,1.0,0,36,1.893491124260355,3.5576140361008495
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('standard',_'sh')",507,507,1.0,507,1.0,0,146,16.75147928994083,19.998551646693798
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('standard',_'sot')",507,507,1.0,507,1.0,0,67,5.83629191321499,8.631614405809996
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('standard',_'sot_pct')",507,417,0.8225,417,0.8225,0.0,100.0,30.56834532374101,19.073889860721287
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('standard',_'sh_per_90')",507,507,1.0,507,1.0,0.0,18.0,1.4161735700197238,1.5275919311628452
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('standard',_'sot_per_90')",507,507,1.0,507,1.0,0.0,6.0,0.44449704142011837,0.6034049413226357
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('standard',_'g_per_sh')",507,417,0.8225,417,0.8225,0.0,1.0,0.08592326139088728,0.11771328376166024
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('standard',_'g_per_sot')",507,361,0.712,361,0.712,0.0,1.0,0.28567867036011085,0.28043546854134715
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('standard',_'pk')",507,507,1.0,507,1.0,0,6,0.15384615384615385,0.6972560561982509
shooting,fbref_shooting_bundesliga_2023_2024.parquet,"('standard',_'pkatt')",507,507,1.0,507,1.0,0,6,0.1992110453648915,0.7633912330773907
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('nation',_'')",492,492,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('pos',_'')",492,492,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('age',_'')",492,492,1.0,492,1.0,16,38,25.203252032520325,4.218491636095112
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('born',_'')",492,492,1.0,492,1.0,1986,2008,1998.4756097560976,4.214876987348381
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('90s',_'')",492,492,1.0,492,1.0,0.0,34.0,13.647560975609757,10.104636578988037
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('standard',_'gls')",492,492,1.0,492,1.0,0,26,1.8983739837398375,3.3422917059453905
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('standard',_'sh')",492,492,1.0,492,1.0,0,117,16.170731707317074,18.940880180965863
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('standard',_'sot')",492,492,1.0,492,1.0,0,54,5.699186991869919,8.034989632899848
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('standard',_'sot_pct')",492,416,0.8455,416,0.8455,0.0,100.0,30.67908653846153,19.126963750059954
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('standard',_'sh_per_90')",492,492,1.0,492,1.0,0.0,30.0,1.4147967479674797,2.059987680976155
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('standard',_'sot_per_90')",492,492,1.0,492,1.0,0.0,8.18,0.4439024390243902,0.6129673200690671
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('standard',_'g_per_sh')",492,416,0.8455,416,0.8455,0.0,1.0,0.08901442307692306,0.10674477965804544
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('standard',_'g_per_sot')",492,360,0.7317,360,0.7317,0.0,1.0,0.29822222222222217,0.28044464407542385
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('standard',_'pk')",492,492,1.0,492,1.0,0,9,0.11788617886178862,0.5729165772899558
shooting,fbref_shooting_bundesliga_2024_2025.parquet,"('standard',_'pkatt')",492,492,1.0,492,1.0,0,9,0.16869918699186992,0.6769374660576074
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('nation',_'')",507,507,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('pos',_'')",507,507,1.0,0,0.0,,,,
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('age',_'')",507,507,1.0,507,1.0,15,39,24.676528599605522,4.535531809515733
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('born',_'')",507,507,1.0,507,1.0,1986,2010,2000.025641025641,4.552866157743865
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('90s',_'')",507,507,1.0,507,1.0,0.0,34.0,13.248915187376728,10.26300456274126
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('standard',_'gls')",507,507,1.0,507,1.0,0,36,1.913214990138067,3.2819368677483
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('standard',_'sh')",507,507,1.0,507,1.0,0,124,15.990138067061144,18.78529356514627
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('standard',_'sot')",507,507,1.0,507,1.0,0,67,5.757396449704142,7.9301744947025
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('standard',_'sot_pct')",507,427,0.8422,427,0.8422,0.0,100.0,31.3215456674473,19.017702512998508
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('standard',_'sh_per_90')",507,507,1.0,507,1.0,0.0,45.0,1.4451676528599606,2.4855846294378794
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('standard',_'sot_per_90')",507,507,1.0,507,1.0,0.0,15.0,0.47453648915187374,0.8846876652074777
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('standard',_'g_per_sh')",507,427,0.8422,427,0.8422,0.0,1.0,0.09337236533957846,0.11733287779245294
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('standard',_'g_per_sot')",507,363,0.716,363,0.716,0.0,1.0,0.2956473829201103,0.26052180354885357
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('standard',_'pk')",507,507,1.0,507,1.0,0,10,0.16962524654832348,0.814168297948936
shooting,fbref_shooting_bundesliga_2025_2026.parquet,"('standard',_'pkatt')",507,507,1.0,507,1.0,0,11,0.21499013806706113,0.8952731326896775
shooting,fbref_shooting_championship_2019_2020.parquet,"('nation',_'')",721,720,0.9986,0,0.0,,,,
shooting,fbref_shooting_championship_2019_2020.parquet,"('pos',_'')",721,721,1.0,0,0.0,,,,
shooting,fbref_shooting_championship_2019_2020.parquet,"('age',_'')",721,721,1.0,721,1.0,16,38,24.654646324549237,4.3545963798823415
shooting,fbref_shooting_championship_2019_2020.parquet,"('born',_'')",721,721,1.0,721,1.0,1981,2003,1993.9084604715672,4.3352493185903525
shooting,fbref_shooting_championship_2019_2020.parquet,"('90s',_'')",721,721,1.0,721,1.0,0.0,46.0,16.81775312066574,13.649362661151347
shooting,fbref_shooting_championship_2019_2020.parquet,"('standard',_'gls')",721,721,1.0,721,1.0,0,26,1.941747572815534,3.4317863420240964
shooting,fbref_shooting_championship_2019_2020.parquet,"('standard',_'sh')",721,721,1.0,721,1.0,0,166,18.66851595006935,24.89254058593286
shooting,fbref_shooting_championship_2019_2020.parquet,"('standard',_'sot')",721,721,1.0,721,1.0,0,64,6.002773925104022,9.178476820208074
