player_name_fbref,player_id_tm,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank
Lukas Ullrich,787151.0,Gladbach,Borussia Verein für Leibesübungen 1900 Mönchengladbach,Bundesliga,2024-2025,DEF,20.76386036960985,1903,3000000.0,14.914122846632385,HistGradientBoosting,A_v13A_current,16.266033771941654,11594411.490649844,-1.3519109253092694,1.3519109253092694,3.0,1.3862933611207247,1.2380427667710607,1,1,0.85,exact_age_validated,0.05,0.09,11594411.490649845,-1.3519109253092694,1.3519109253092694,8594411.490649845,2.864803830216615,1.3519109253092694,2.864803830216615,1.5361783698067395,1.9888318826235345,True,False,336
Armin Gigovic,651269.0,Holstein Kiel,Berner Sport Club Young Boys,Bundesliga,2024-2025,MID,22.510609171800137,1895,2500000.0,14.73180128983843,HistGradientBoosting,B_v13B_advanced,16.083121150663107,9656300.3922456,-1.3513198608246777,1.3513198608246777,0.25,0.22314345131425384,-0.12020898470180463,0,1,0.85,exact_age_validated,0.24,0.05,9656300.3922456,-1.3513198608246775,1.3513198608246775,7156300.3922456,2.86252015689824,1.3513198608246775,2.86252015689824,1.5355582227678843,1.98703253341559,True,False,337
Leopold Querfeld,597432.0,Union Berlin,1. Fußballclub Union Berlin,Bundesliga,2024-2025,DEF,21.00205338809035,1747,5000000.0,15.424948470398377,LightGBM,A_v13A_current,16.774803893678943,19284339.38540565,-1.3498554232805675,1.3498554232805675,0.0,0.0,-0.28329844427707607,0,2,0.85,exact_age_validated,0.1,0.1,19284339.385405652,-1.349855423280566,1.349855423280566,14284339.385405652,2.8568678770811307,1.349855423280566,2.8568678770811307,1.534021729491358,1.982578995718161,True,False,338
Daniele Ghilardi,701819.0,Hellas Verona,Associazione Sportiva Roma,Serie A,2024-2025,DEF,21.949349760438057,2029,1600000.0,14.28551418721001,XGBoost,B_v13B_advanced,15.635032653808594,6168909.5,-1.3495184665985835,1.3495184665985835,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.0,0.0,6168909.597772547,-1.3495184665985835,1.3495184665985835,4568909.597772547,2.855568498607842,1.3495184665985835,2.855568498607842,1.5336681932969136,1.981555190952427,True,False,339
Williot Swedberg,764859.0,Celta Vigo,Real Club Celta de Vigo S. A. D.,LaLiga,2024-2025,MID,20.903490759753595,1348,5000000.0,15.424948470398377,RandomForest,B_v13B_advanced,16.77446400105228,19277785.89444321,-1.349515530653905,1.349515530653905,0.0,0.0,-0.28329844427707607,0,2,0.85,exact_age_validated,0.27,0.33,19277785.894443214,-1.3495155306539033,1.3495155306539033,14277785.894443214,2.8555571788886427,1.3495155306539033,2.8555571788886427,1.5336651128929186,1.9815462719325252,True,False,340
Erick Nunes,1086381.0,Cercle Brugge,Cercle Brugge Koninklijke Sportvereniging,Belgian Pro League,2024-2025,MID,20.591375770020534,1805,500000.0,13.122363377404328,LightGBM,A_v13A_current,14.470958770007378,1926005.5828410613,-1.34859539260305,1.34859539260305,4.0,1.6094299124820992,1.4917402334230712,1,1,0.85,exact_age_validated,0.0,0.15,1926005.5828410615,-1.34859539260305,1.34859539260305,1426005.5828410615,2.852011165682123,1.34859539260305,2.852011165682123,1.5326997006537304,1.9787523013574995,True,False,341
Leon Grgic,822601.0,Sturm Graz,Sportklub Puntigamer Sturm Graz,Austrian Bundesliga,2024-2025,ATT,18.715947980835043,818,1000000.0,13.815510557964274,LightGBM,A_v13A_current,15.164000265940972,3851604.088832637,-1.3484897079766984,1.3484897079766984,1.0,0.6931461805614454,0.2502971194186257,0,1,0.85,exact_age_validated,0.55,0.22,3851604.0888326373,-1.3484897079766984,1.3484897079766984,2851604.0888326373,2.8516040888326373,1.3484897079766984,2.8516040888326373,1.5325888159536798,1.9784315578427414,True,False,342
Mark O'Mahony,943549.0,Portsmouth,Brighton and Hove Albion Football Club,Championship,2024-2025,ATT,19.958932238193015,595,500000.0,13.122363377404328,LightGBM,A_v13A_current,14.47066701106741,1925443.735459824,-1.3483036336630825,1.3483036336630825,0.6666666666666666,0.5108242904362132,0.10144952611381397,0,1,0.85,exact_age_validated,0.45,0.0,1925443.7354598239,-1.3483036336630825,1.3483036336630825,1425443.7354598239,2.850887470919648,1.3483036336630825,2.850887470919648,1.532393586097033,1.9778669210955495,True,False,343
Hugo Álvarez,892929.0,Celta Vigo,Real Club Celta de Vigo S. A. D.,LaLiga,2024-2025,MID,21.27857631759069,1572,3000000.0,14.914122846632385,HistGradientBoosting,B_v13B_advanced,16.261767912741718,11545056.708844297,-1.347645066109333,1.347645066109333,1.0,0.6931468472267799,0.5836308497616093,1,1,0.85,exact_age_validated,0.23,0.17,11545056.708844297,-1.347645066109333,1.347645066109333,8545056.708844297,2.8483522362814324,1.347645066109333,2.8483522362814324,1.531702614588864,1.975869361986932,True,False,344
Hugo Álvarez,892929.0,Celta Vigo,Real Club Celta de Vigo S. A. D.,LaLiga,2024-2025,MID,21.27857631759069,1572,3000000.0,14.914122846632385,RandomForest,B_v13B_advanced,16.261078961779127,11537105.470232828,-1.3469561151467424,1.3469561151467424,1.0,0.6931468472267799,0.5836308497616093,1,1,0.85,exact_age_validated,0.23,0.17,11537105.470232828,-1.3469561151467424,1.3469561151467424,8537105.470232828,2.8457018234109426,1.3469561151467424,2.8457018234109426,1.530979764695993,1.973781051780359,True,False,345
Luck Zogbé,1144999.0,Brest,Stade brestois 29,Ligue 1,2024-2025,DEF,19.540041067761805,638,500000.0,13.122363377404328,LightGBM,A_v13A_current,14.466674548655812,1917771.7988703111,-1.3443111712514837,1.3443111712514837,4.0,1.6094299124820992,1.158406900089738,0,1,0.85,exact_age_validated,0.0,0.0,1917771.7988703111,-1.3443111712514835,1.3443111712514835,1417771.7988703111,2.8355435977406223,1.3443111712514835,2.8355435977406223,1.5282046797985895,1.9657771945005367,True,False,346
Nhoa Sangui,955281.0,Reims,Paris Football Club,Ligue 1,2024-2025,DEF,18.60917180013689,1158,1500000.0,14.22097566607244,LightGBM,A_v13A_current,15.565064526078013,5752036.512057473,-1.3440888600055718,1.3440888600055718,,,0.0,0,1,0.85,exact_age_validated,0.0,0.16,5752036.512057483,-1.3440888600055736,1.3440888600055736,4252036.512057483,2.8346910080383223,1.3440888600055736,2.8346910080383223,1.5279714300188292,1.965105423020268,True,False,347
Hugo Álvarez,892929.0,Celta Vigo,Real Club Celta de Vigo S. A. D.,LaLiga,2024-2025,MID,21.27857631759069,1572,3000000.0,14.914122846632385,LightGBM,B_v13B_advanced,16.25799901580128,11501626.473386928,-1.343876169168894,1.343876169168894,1.0,0.6931468472267799,0.5836308497616093,1,1,0.85,exact_age_validated,0.23,0.17,11501626.473386928,-1.3438761691688939,1.3438761691688939,8501626.473386928,2.833875491128976,1.3438761691688939,2.833875491128976,1.527748274007942,1.964462861891629,True,False,348
Mikel Jauregizar,938729.0,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,20.91170431211499,2244,3000000.0,14.914122846632385,XGBoost,A_v13A_current,16.257347106933594,11494131.0,-1.3432242603012092,1.3432242603012092,2.75,1.3217549233163783,1.1694050773405136,1,1,1.0,exact_age_club_validated,0.08,0.04,11494130.904575478,-1.3432242603012092,1.3432242603012092,8494130.904575478,2.831376968191826,1.3432242603012092,2.831376968191826,1.5270642888177692,1.9624942286235438,True,False,349
Hugo Álvarez,892929.0,Celta Vigo,Real Club Celta de Vigo S. A. D.,LaLiga,2024-2025,MID,21.27857631759069,1572,3000000.0,14.914122846632385,XGBoost,B_v13B_advanced,16.255569458007812,11473716.0,-1.341446611375428,1.341446611375428,1.0,0.6931468472267799,0.5836308497616093,1,1,0.85,exact_age_validated,0.23,0.17,11473716.525295716,-1.341446611375428,1.341446611375428,8473716.525295716,2.824572175098572,1.341446611375428,2.824572175098572,1.5251991730035306,1.9571326040146069,True,False,350
Lukas Ullrich,787151.0,Gladbach,Borussia Verein für Leibesübungen 1900 Mönchengladbach,Bundesliga,2024-2025,DEF,20.76386036960985,1903,3000000.0,14.914122846632385,RandomForest,A_v13A_current,16.255288861036565,11470497.486837106,-1.3411660144041804,1.3411660144041804,3.0,1.3862933611207247,1.2380427667710607,1,1,0.85,exact_age_validated,0.05,0.09,11470497.486837106,-1.3411660144041804,1.3411660144041804,8470497.486837106,2.823499162279035,1.3411660144041804,2.823499162279035,1.5249047696256133,1.956287157009813,True,False,351
Bas van den Eynden,621195.0,Mechelen,Yellow-Red Koninklijke Voetbalclub Mechelen,Belgian Pro League,2024-2025,DEF,22.73511293634497,1026,500000.0,13.122363377404328,XGBoost,B_v13B_advanced,14.45890998840332,1902938.75,-1.336546610998992,1.336546610998992,4.0,1.6094299124820992,1.4917402334230712,1,1,0.85,exact_age_validated,0.26,0.0,1902938.8045479024,-1.336546610998992,1.336546610998992,1402938.8045479024,2.805877609095805,1.336546610998992,2.805877609095805,1.5200580745226542,1.942402803451942,True,False,352
Alberto costa,877139.0,Vitória Guimarães,Futebol Clube do Porto,Liga Portugal,2024-2025,DEF,21.026694045174537,675,500000.0,13.122363377404328,RandomForest,A_v13A_current,14.457719217063849,1900674.188146418,-1.3353558396595189,1.3353558396595189,,,0.0,0,1,0.85,exact_age_validated,0.0,0.27,1900674.1881464215,-1.3353558396595204,1.3353558396595204,1400674.1881464215,2.801348376292843,1.3353558396595204,2.801348376292843,1.518808712838139,1.9388341356433587,True,False,353
Mikel Jauregizar,938729.0,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,20.91170431211499,2244,3000000.0,14.914122846632385,HistGradientBoosting,B_v13B_advanced,16.248929978336076,11397789.355041085,-1.3348071317036911,1.3348071317036911,2.75,1.3217549233163783,1.1694050773405136,1,1,1.0,exact_age_club_validated,0.08,0.04,11397789.355041085,-1.3348071317036911,1.3348071317036911,8397789.355041085,2.7992631183470285,1.3348071317036911,2.7992631183470285,1.5182330064255998,1.9371911216435143,True,False,354
Dudu,1083607.0,Nacional,Aris Thessalonikis,Liga Portugal,2024-2025,MID,22.85010266940452,1338,500000.0,13.122363377404328,LightGBM,A_v13A_current,14.45685670474552,1899035.5400246952,-1.3344933273411907,1.3344933273411907,0.25,0.22314305131533452,-0.12020922290742721,0,1,0.85,exact_age_validated,0.2,0.13,1899035.5400246987,-1.3344933273411925,1.3344933273411925,1399035.5400246987,2.7980710800493975,1.3344933273411925,2.7980710800493975,1.5179037617302131,1.9362518922233414,True,False,355
Gerard Martín,705395.0,Barcelona,Futbol Club Barcelona,LaLiga,2024-2025,DEF,22.622861054072555,1038,3000000.0,14.914122846632385,XGBoost,B_v13B_advanced,16.2474365234375,11380780.0,-1.3333136768051157,1.3333136768051157,6.5,2.014900853878668,2.0352449178826197,1,1,0.85,exact_age_validated,0.09,0.26,11380779.975228155,-1.3333136768051155,1.3333136768051155,8380779.975228155,2.793593325076052,1.3333136768051155,2.793593325076052,1.5166660680336665,1.932723784766014,True,False,356
Nick Woltemade,455661.0,Stuttgart,Newcastle United Football Club,Bundesliga,2024-2025,MID,22.847364818617383,1622,7500000.0,15.83041357850654,RandomForest,A_v13A_current,17.16351525773056,28445918.8328185,-1.3331016792240202,1.3331016792240202,0.875,0.62860854275573,0.5300952590842567,1,2,0.85,exact_age_validated,0.67,0.11,28445918.8328185,-1.3331016792240185,1.3331016792240185,20945918.8328185,2.7927891777091336,1.3331016792240185,2.7927891777091336,1.5164436393890957,1.9320901819139367,True,False,357
Nhoa Sangui,955281.0,Reims,Paris Football Club,Ligue 1,2024-2025,DEF,18.60917180013689,1158,1500000.0,14.22097566607244,LightGBM,B_v13B_advanced,15.553523867367414,5686035.800159951,-1.3325482012949743,1.3325482012949743,,,0.0,0,1,0.85,exact_age_validated,0.0,0.16,5686035.800159951,-1.3325482012949745,1.3325482012949745,4186035.8001599507,2.790690533439967,1.3325482012949745,2.790690533439967,1.5158629283030536,1.9304366205778656,True,False,358
Jakob Breum,657957.0,Go Ahead Eagles,Go Ahead Eagles,Eredivisie,2024-2025,MID,20.908966461327857,2059,1500000.0,14.22097566607244,XGBoost,B_v13B_advanced,15.55202293395996,5677507.5,-1.3310472678875218,1.3310472678875218,0.5,0.40546477477510834,0.35190359157807444,1,2,1.0,exact_age_club_validated,0.44,0.22,5677507.8406221755,-1.33104726788752,1.33104726788752,4177507.8406221755,2.7850052270814505,1.33104726788752,2.7850052270814505,1.5142881434320015,1.9259570606465892,True,False,359
Bas van den Eynden,621195.0,Mechelen,Yellow-Red Koninklijke Voetbalclub Mechelen,Belgian Pro League,2024-2025,DEF,22.73511293634497,1026,500000.0,13.122363377404328,XGBoost,A_v13A_current,14.452311515808104,1890423.625,-1.3299481384037772,1.3299481384037772,4.0,1.6094299124820992,1.4917402334230712,1,1,0.85,exact_age_validated,0.26,0.0,1890423.650854006,-1.3299481384037755,1.3299481384037755,1390423.650854006,2.780847301708012,1.3299481384037755,2.780847301708012,1.5131349327207655,1.9226809529532558,True,False,360
Rabby Nzingoula,1068110.0,Montpellier,Montpellier HSC,Ligue 1,2024-2025,MID,18.86652977412731,1689,1500000.0,14.22097566607244,LightGBM,A_v13A_current,15.550540757699713,5669099.00651,-1.3295650916272734,1.3295650916272734,4.0,1.609435245772767,1.4917434094812114,1,1,1.0,exact_age_club_validated,0.05,0.0,5669099.00651,-1.3295650916272734,1.3295650916272734,4169099.0065099997,2.779399337673333,1.3295650916272734,2.779399337673333,1.5127330386290325,1.9215400748259124,True,False,361
Wouter Prins,671734.0,Groningen,Football Club Groningen,Eredivisie,2024-2025,DEF,20.68720054757016,1662,500000.0,13.122363377404328,HistGradientBoosting,A_v13A_current,14.450928689358896,1887811.329639108,-1.3285653119545682,1.3285653119545682,0.5384615384615384,0.430781839172111,0.3716270752115722,1,1,0.85,exact_age_validated,0.05,0.05,1887811.3296391082,-1.3285653119545682,1.3285653119545682,1387811.3296391082,2.7756226592782163,1.3285653119545682,2.7756226592782163,1.5116840661062396,1.9185643588054837,True,False,362
Dudu,1083607.0,Nacional,Aris Thessalonikis,Liga Portugal,2024-2025,MID,22.85010266940452,1338,500000.0,13.122363377404328,RandomForest,A_v13A_current,14.449261555449231,1884666.717329655,-1.326898178044905,1.326898178044905,0.25,0.22314305131533452,-0.12020922290742721,0,1,0.85,exact_age_validated,0.2,0.13,1884666.7173296518,-1.3268981780449032,1.3268981780449032,1384666.7173296518,2.7693334346593037,1.3268981780449032,2.7693334346593037,1.5099349030548215,1.9136089603053703,True,False,363
Brian Mansilla,981058.0,Arouca,Futebol Clube de Arouca,Liga Portugal,2024-2025,MID,22.60095824777549,340,1000000.0,13.815510557964274,LightGBM,B_v13B_advanced,15.140540383632375,3762297.566365032,-1.3250298256681037,1.3250298256681037,-0.16666666666666666,-0.18232139012744142,-0.4120097140238666,0,1,0.85,exact_age_validated,0.0,0.0,3762297.566365025,-1.3250298256681017,1.3250298256681017,2762297.566365025,2.762297566365025,1.3250298256681017,2.762297566365025,1.5079746208449856,1.9080652671945184,True,False,364
Kévin Boma,709727.0,Estoril,Grupo Desportivo Estoril Praia,Liga Portugal,2024-2025,DEF,21.883641341546884,2467,600000.0,13.304684934198283,LightGBM,B_v13B_advanced,14.622946156309252,2242150.8326976923,-1.3182612221109693,1.3182612221109693,0.5,0.405464274776568,0.351903293821111,1,1,0.85,exact_age_validated,0.04,0.0,2242150.8326976923,-1.3182612221109693,1.3182612221109693,1642150.8326976923,2.736918054496154,1.3182612221109693,2.736918054496154,1.500872977009901,1.8880682719098498,True,False,365
Luca Kerber,809498.0,Heidenheim,1. Fußballclub Heidenheim 1846,Bundesliga,2024-2025,MID,22.781656399726216,783,1300000.0,14.077874822431763,LightGBM,A_v13A_current,15.393400608740738,4844722.900250817,-1.3155257863089729,1.3155257863089729,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.23,0.0,4844722.900250817,-1.3155257863089744,1.3155257863089744,3544722.9002508167,2.726709923269859,1.3155257863089744,2.726709923269859,1.498002947669944,1.880025093102779,True,False,366
Václav Sejk,629777.0,Famalicão,"SK Sigma Olomouc, a.s.",Liga Portugal,2024-2025,ATT,22.562628336755647,858,600000.0,13.304684934198283,XGBoost,A_v13A_current,14.619756698608398,2235010.75,-1.3150717644101153,1.3150717644101153,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.31,0.1,2235010.9796401225,-1.3150717644101153,1.3150717644101153,1635010.9796401225,2.725018299400204,1.3150717644101153,2.725018299400204,1.4975265862178644,1.8786922308034686,True,False,367
Ibrahim Diakité,919173.0,Cercle Brugge,Cercle Brugge Koninklijke Sportvereniging,Belgian Pro League,2024-2025,DEF,21.114305270362767,2116,800000.0,13.592367006650065,LightGBM,A_v13A_current,14.906690776358673,2977786.437804813,-1.314323769708606,1.314323769708606,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.13,0.0,2977786.4378048177,-1.3143237697086079,1.3143237697086079,2177786.4378048177,2.7222330472560223,1.3143237697086079,2.7222330472560223,1.4967417874161915,1.876497678194199,True,False,368
Luck Zogbé,1144999.0,Brest,Stade brestois 29,Ligue 1,2024-2025,DEF,19.540041067761805,638,500000.0,13.122363377404328,LightGBM,B_v13B_advanced,14.436207049410648,1860223.2203149167,-1.3138436720063194,1.3138436720063194,4.0,1.6094299124820992,1.158406900089738,0,1,0.85,exact_age_validated,0.0,0.0,1860223.2203149167,-1.3138436720063194,1.3138436720063194,1360223.2203149167,2.7204464406298334,1.3138436720063194,2.7204464406298334,1.496238067134908,1.875089977192539,True,False,369
Rabby Nzingoula,1068110.0,Montpellier,Montpellier HSC,Ligue 1,2024-2025,MID,18.86652977412731,1689,1500000.0,14.22097566607244,RandomForest,A_v13A_current,15.53373146469294,5574601.900021795,-1.3127557986205003,1.3127557986205003,4.0,1.609435245772767,1.4917434094812114,1,1,1.0,exact_age_club_validated,0.05,0.0,5574601.900021795,-1.3127557986205005,1.3127557986205005,4074601.900021795,2.716401266681197,1.3127557986205005,2.716401266681197,1.4950966663631622,1.8719027084698585,True,False,370
Theofanis Bakoulas,1060252.0,Rio Ave,Olympiakos Syndesmos Filathlon Peiraios,Liga Portugal,2024-2025,MID,20.23545516769336,390,500000.0,13.122363377404328,XGBoost,A_v13A_current,14.43310546875,1854462.5,-1.3107420913456718,1.3107420913456718,,,0.0,0,1,0.85,exact_age_validated,0.23,0.0,1854462.5261970952,-1.3107420913456718,1.3107420913456718,1354462.5261970952,2.70892505239419,1.3107420913456718,2.70892505239419,1.4929838772578106,1.8660120584598472,True,False,371
Myles Peart-Harris,587002.0,Swansea City,Brentford Football Club,Championship,2024-2025,MID,22.28336755646817,1665,700000.0,13.458835614025542,XGBoost,A_v13A_current,14.76697063446045,2589488.0,-1.3081350204349071,1.3081350204349071,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.16,0.22,2589487.750695373,-1.3081350204349071,1.3081350204349071,1889487.750695373,2.6992682152791043,1.3081350204349071,2.6992682152791043,1.4902485288355278,1.8584032546635836,True,False,372
