player_name_fbref,player_id_tm,club_actual,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank,market_value_growth_prev_growth_component_z,delta_log_market_value_prev_growth_component_z,growth_index_growth_component_z,breakout_indicator_growth_component_z,career_year_growth_component_z,growth_score_raw,growth_score_z,growth_score,growth_rank,high_growth_flag,matching_confidence_component,minutes_reliability_component,feature_completeness_component,temporal_stability_component,confidence_score_raw,confidence_score,confidence_score_z,confidence_rank,low_confidence_flag,opportunity_score_raw,opportunity_score,opportunity_rank,opportunity_tier,is_scouting_target,is_high_priority_or_target,position,club_anterior,expected_roi,expected_upside,player_level_tier,player_level_rank,portfolio_value_score,is_eligible_portfolio,portfolio_cost,upside_score_norm,dss_entity,dss_universe,dss_model,dss_feature_set,name_key,contract_expiration_date,current_club_name,market_value_in_eur,contract_months_remaining,contract_years_remaining,contract_expiring_12m,contract_critical_zone,free_agent_horizon,negotiation_leverage_score,contract_opportunity_score,contract_status,recruitment_contract_score,season_context_club,season_context_league,season_context_season,season_context_age,season_context_market_value_eur,player_name_tm,player_name_norm,current_club,current_league,current_season,current_market_value_eur,current_valuation_date,current_age,current_competition_id,current_club_id,homonym_group_size,is_homonym_name,identity_resolution_status,snapshot_source,identity_match_method,current_snapshot_applied,identity_review_required,display_club,display_league,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot,player_name_tm_snapshot.1,player_name_norm_snapshot.1,current_club_snapshot.1,current_league_snapshot.1,current_season_snapshot.1,current_market_value_eur_snapshot.1,current_valuation_date_snapshot.1,current_age_snapshot.1,current_competition_id_snapshot.1,current_club_id_snapshot.1,homonym_group_size_snapshot.1,is_homonym_name_snapshot.1,identity_resolution_status_snapshot.1,snapshot_source_snapshot.1,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot
Mikel Jauregizar,938729,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,20.91170431211499,2244,3000000.0,14.914122846632385,XGBoost,B_v13B_advanced,16.154054641723633,10366133.0,-1.2399317950912483,1.2399317950912483,2.75,1.3217549233163783,1.1694050773405136,1,1,1.0,exact_age_club_validated,0.08,0.04,10366133.348997151,-1.2399317950912483,1.2399317950912483,7366133.348997151,2.4553777829990504,1.2399317950912483,2.4553777829990504,1.4186894530665974,1.6662373907384394,True,False,446,1.328107185184882,1.886157929272774,1.9097346731010576,1.5997564550586283,0.889997660433723,1.6461887311401102,1.827052344204109,48.6491744011978,343,True,1.0,1.0,1.0,0.1666666666666666,0.9166666666666669,91.66666666666669,0.9987712521713414,1211,False,1.4367965356719243,82.6518424821154,94,target_scouting,True,True,MID,,6.188353653657614,18565060.96097284,Key Player Profile,4,93.79774767148535,True,3000000.0,88.5790136919461,player,global_prospect_universe,XGBoost,B_v13B_advanced,mikel jauregizar,2031-06-30,Athletic Club Bilbao,800000.0,71.9,5.99,0,0,0,0.0,0.0,Long-Term Locked Asset,57.86,Athletic Club,LaLiga,2024-2025,20.91170431211499,3000000.0,Mikel Jauregizar,mikel jauregizar,Athletic Bilbao,LaLiga,2025-2026,35000000.0,2026-03-16,22.34,ES1,621.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Athletic Bilbao,LaLiga,Mikel Jauregizar,mikel jauregizar,Athletic Bilbao,LaLiga,2025-2026,35000000.0,2026-03-16,22.34,ES1,621.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mikel Jauregizar,mikel jauregizar,Bilbao Athletic,LaLiga,2023-2024,800000.0,2024-06-07,20.57,ES1,621.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mikel Jauregizar,mikel jauregizar,Bilbao Athletic,LaLiga,2023-2024,800000,2024-06-07,20.57,ES1,621.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Rabby Nzingoula,1068110,Montpellier,Montpellier HSC,Ligue 1,2024-2025,MID,18.86652977412731,1689,1500000.0,14.22097566607244,XGBoost,B_v13B_advanced,15.22694969177246,4101854.0,-1.0059740257000218,1.0059740257000218,4.0,1.609435245772767,1.4917434094812114,1,1,1.0,exact_age_club_validated,0.05,0.0,4101854.275584607,-1.00597402570002,1.00597402570002,2601854.275584607,1.7345695170564046,1.00597402570002,1.7345695170564046,1.173220097882307,1.0982989855524576,True,False,731,2.13127423173946,2.434402865905857,2.479235927710742,1.5997564550586283,0.889997660433723,2.1939876397488294,2.4350368730696683,58.50465908109023,222,True,1.0,0.9383333333333334,1.0,0.1666666666666666,0.8950833333333335,89.50833333333334,0.8007575790617439,1824,False,1.414181787915035,82.08683844457998,102,target_scouting,True,True,MID,,2.98971299169918,4484569.48754877,First Team Ready,3,84.67764374817901,True,1500000.0,81.35809053668243,player,global_prospect_universe,XGBoost,B_v13B_advanced,rabby nzingoula,2026-06-30,Montpellier HSC,2000000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,80.26,Montpellier,Ligue 1,2024-2025,18.86652977412731,1500000.0,Rabby Nzingoula,rabby nzingoula,RC Strasbourg Alsace,Ligue 1,2025-2026,2000000.0,2025-12-15,20.05,FR1,667.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,RC Strasbourg Alsace,Ligue 1,Rabby Nzingoula,rabby nzingoula,RC Strasbourg Alsace,Ligue 1,2025-2026,2000000.0,2025-12-15,20.05,FR1,667.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Rabby Nzingoula,rabby nzingoula,RC Strasbourg Alsace,Ligue 1,2025-2026,2000000.0,2025-12-15,20.05,FR1,667.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Rabby Nzingoula,rabby nzingoula,RC Strasbourg Alsace,Ligue 1,2025-2026,2000000,2025-12-15,20.05,FR1,667.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Lukas Ullrich,787151,Gladbach,Borussia Verein für Leibesübungen 1900 Mönchengladbach,Bundesliga,2024-2025,DEF,20.76386036960985,1903,3000000.0,14.914122846632385,XGBoost,B_v13B_advanced,16.214832305908203,11015702.0,-1.3007094592758186,1.3007094592758186,3.0,1.3862933611207249,1.2380427667710607,1,1,0.85,exact_age_validated,0.05,0.09,11015702.423496917,-1.3007094592758186,1.3007094592758186,8015702.423496917,2.671900807832305,1.3007094592758186,2.671900807832305,1.4824576026596377,1.836839959022012,True,False,378,1.4887405944957977,2.009151644805077,2.031002441611892,1.5997564550586283,0.889997660433723,1.7615938107207842,1.955136759552343,50.72543445925041,326,True,0.85,1.0,1.0,0.1666666666666666,0.8641666666666667,86.41666666666667,0.5171163716344821,2480,False,1.407559145677783,81.92137917687447,104,target_scouting,True,True,DEF,,3.134680795286532,9404042.385859596,First Team Ready,3,84.21114137134899,True,3000000.0,83.88095245738684,player,global_prospect_universe,XGBoost,B_v13B_advanced,lukas ullrich,2029-06-30,Borussia Verein für Leibesübungen 1900 Mönchengladbach,7000000.0,48.0,4.0,0,0,0,20.0,14.0,Long-Term Locked Asset,61.54,Gladbach,Bundesliga,2024-2025,20.76386036960985,3000000.0,Lukas Ullrich,lukas ullrich,Borussia Mönchengladbach,Bundesliga,2025-2026,7000000.0,2025-12-19,21.76,L1,18.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Borussia Mönchengladbach,Bundesliga,Lukas Ullrich,lukas ullrich,Borussia Mönchengladbach,Bundesliga,2025-2026,7000000.0,2025-12-19,21.76,L1,18.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Lukas Ullrich,lukas ullrich,Borussia Mönchengladbach,Bundesliga,2025-2026,7000000.0,2025-12-19,21.76,L1,18.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Lukas Ullrich,lukas ullrich,Borussia Mönchengladbach,Bundesliga,2025-2026,7000000,2025-12-19,21.76,L1,18.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Nicolò Savona,708072,Juventus,Nottingham Forest Football Club,Serie A,2024-2025,DEF,21.58521560574949,1724,7000000.0,15.761420707019589,XGBoost,B_v13B_advanced,15.65756130218506,6309463.5,0.1038594048345284,-0.1038594048345284,34.0,3.555343204359046,6.275046726376697,1,1,0.85,exact_age_validated,0.1,0.05,6309464.099740914,0.1038594048345284,-0.1038594048345284,-690535.9002590859,-0.0986479857512979,-0.1038594048345284,-0.0986479857512979,0.0087787661660586,-0.3461276034546096,False,True,3112,6.6290096924450985,4.102819913318239,4.305620378843948,1.5997564550586283,0.889997660433723,4.500429504967537,4.994883102669253,100.0,25,True,0.85,0.9577777777777776,1.0,0.1666666666666666,0.849388888888889,84.9388888888889,0.3815394422981812,2905,False,1.3298569855182818,79.98007809815839,122,high_priority,False,True,DEF,,-0.0986479857512979,-690535.9002590859,Development Prospect,1,66.43613251018655,True,7000000.0,78.70413215772365,player,global_prospect_universe,XGBoost,B_v13B_advanced,nicolo savona,2030-06-30,Nottingham Forest Football Club,15000000.0,60.0,5.0,0,0,0,0.0,0.0,Long-Term Locked Asset,55.99,Juventus,Serie A,2024-2025,21.58521560574949,7000000.0,Nicolò Savona,nicolo savona,Nottingham Forest,Premier League,2025-2026,18000000.0,2026-03-09,22.97,GB1,703.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Nottingham Forest,Premier League,Nicolò Savona,nicolo savona,Nottingham Forest,Premier League,2025-2026,18000000.0,2026-03-09,22.97,GB1,703.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Nicolò Savona,nicolo savona,Nottingham Forest,Premier League,2025-2026,15000000.0,2025-12-09,22.73,GB1,703.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Nicolò Savona,nicolo savona,Nottingham Forest,Premier League,2025-2026,15000000,2025-12-09,22.73,GB1,703.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Carlos Romero,709372,Espanyol,Reial Club Deportiu Espanyol de Barcelona S.A.D.,LaLiga,2024-2025,DEF,22.951403148528406,2554,2500000.0,14.73180128983843,XGBoost,B_v13B_advanced,16.425495147705078,13598841.0,-1.6936938578666485,1.6936938578666485,0.6666666666666666,0.510825357099467,0.4347834946618245,1,2,0.85,exact_age_validated,0.07,0.04,13598841.288547195,-1.6936938578666485,1.6936938578666485,11098841.288547195,4.439536515418879,1.6936938578666485,4.439536515418879,1.8947782841680416,3.2295934167028,True,False,165,-0.0105045590727483,0.3407340891980598,0.6118191871567694,1.5997564550586283,-0.0011483840779789,0.4119418821287496,0.4572011502581026,26.44376157456231,1331,False,0.85,1.0,1.0,0.5,0.8975000000000001,89.75000000000001,0.8229289941975683,1751,False,1.321014142696462,79.75914961594273,127,high_priority,False,True,DEF,,5.802495937780051,14506239.844450127,Key Player Profile,4,91.23442235425598,True,2500000.0,86.49752133504295,player,global_prospect_universe,XGBoost,B_v13B_advanced,carlos romero,2026-06-30,Reial Club Deportiu Espanyol de Barcelona S.A.D.,1500000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,78.63,Espanyol,LaLiga,2024-2025,22.951403148528406,2500000.0,Carlos Romero,carlos romero,RCD Espanyol Barcelona,LaLiga,2025-2026,25000000.0,2026-03-16,24.38,ES1,714.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,RCD Espanyol Barcelona,LaLiga,Carlos Romero,carlos romero,RCD Espanyol Barcelona,LaLiga,2025-2026,25000000.0,2026-03-16,24.38,ES1,714.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Carlos Romero,carlos romero,Villarreal CF B,LaLiga,2023-2024,1500000.0,2024-06-07,22.61,ES1,714.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Carlos Romero,carlos romero,Villarreal CF B,LaLiga,2023-2024,1500000,2024-06-07,22.61,ES1,714.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Jesus Rodríguez,1190411,Real Betis,Calcio Como,LaLiga,2024-2025,MID,18.89664613278576,1111,700000.0,13.458835614025542,XGBoost,B_v13B_advanced,15.802356719970703,7292498.0,-2.343521105945161,2.343521105945161,0.4,0.3364716651936223,0.2987354985416992,1,1,0.85,exact_age_validated,0.16,0.0,7292498.098456732,-2.343521105945161,2.343521105945161,6592498.098456732,5.0,2.200072275181844,5.0,2.426072388659802,3.671193149444084,True,False,63,-0.181846862337725,0.0084606547327783,0.3714521666941652,1.5997564550586283,0.889997660433723,0.2453227079196063,0.2722758454801183,23.44610551320738,1804,False,0.85,0.6172222222222222,1.0,0.4666666666666667,0.7601944444444445,76.01944444444445,-0.4367641669102084,3985,False,1.3150559417508791,79.61029066660177,130,high_priority,False,True,MID,,33.801653613924515,23661157.52974716,Key Player Profile,4,93.9067719130068,True,700000.0,91.19245383956996,player,global_prospect_universe,XGBoost,B_v13B_advanced,jesus rodriguez,2030-06-30,Calcio Como,30000000.0,60.0,5.0,0,0,0,0.0,0.0,Long-Term Locked Asset,55.73,Real Betis,LaLiga,2024-2025,18.89664613278576,700000.0,Jesús Rodríguez,jesus rodriguez,Como 1907,Serie A,2025-2026,30000000.0,2025-12-23,20.09,IT1,1047.0,3.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Como 1907,Serie A,Jesús Rodríguez,jesus rodriguez,Como 1907,Serie A,2025-2026,30000000.0,2025-12-23,20.09,IT1,1047.0,3.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Jesús Rodríguez,jesus rodriguez,Como 1907,Serie A,2025-2026,30000000.0,2025-12-23,20.09,IT1,1047.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Jesús Rodríguez,jesus rodriguez,Como 1907,Serie A,2025-2026,30000000,2025-12-23,20.09,IT1,1047.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation
Reda Belahyane,982855,Hellas Verona,Società Sportiva Lazio S.p.A.,Serie A,2024-2025,MID,20.38056125941136,1658,5000000.0,15.424948470398377,XGBoost,B_v13B_advanced,15.56539249420166,5753923.5,-0.1404440238032851,0.1404440238032851,9.0,2.302583292996026,2.508604704039364,1,1,0.85,exact_age_validated,0.0,0.11,5753923.306066727,-0.1404440238032833,0.1404440238032833,753923.3060667273,0.1507846612133454,0.1404440238032833,0.1507846612133454,0.2651028252177322,-0.1495949242224188,True,False,2567,5.3439424179577735,3.755365328623028,4.275807186142773,1.5997564550586283,0.889997660433723,4.003219649037482,4.443045749117916,91.05466615430896,68,True,0.85,0.9211111111111112,1.0,0.1666666666666666,0.8365555555555557,83.65555555555557,0.2638015826113936,3022,False,1.3093283076715103,79.46719217109089,138,high_priority,False,True,MID,,0.2517974640459347,1258987.3202296738,Development Prospect,1,69.82856371403518,True,5000000.0,79.70390957253346,player,global_prospect_universe,XGBoost,B_v13B_advanced,reda belahyane,2029-06-30,Società Sportiva Lazio S.p.A.,8500000.0,48.0,4.0,0,0,0,20.0,14.0,Long-Term Locked Asset,59.83,Hellas Verona,Serie A,2024-2025,20.38056125941136,5000000.0,Reda Belahyane,reda belahyane,SS Lazio,Serie A,2025-2026,8500000.0,2025-12-23,21.56,IT1,398.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,SS Lazio,Serie A,Reda Belahyane,reda belahyane,SS Lazio,Serie A,2025-2026,8500000.0,2025-12-23,21.56,IT1,398.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Reda Belahyane,reda belahyane,SS Lazio,Serie A,2025-2026,8500000.0,2025-12-23,21.56,IT1,398.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Reda Belahyane,reda belahyane,SS Lazio,Serie A,2025-2026,8500000,2025-12-23,21.56,IT1,398.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Roberto Férnandez,720518,Espanyol,Reial Club Deportiu Espanyol de Barcelona S.A.D.,LaLiga,2024-2025,ATT,22.26694045174538,1497,3500000.0,15.068273526459642,XGBoost,B_v13B_advanced,15.932887077331545,8309309.5,-0.8646135508719013,0.8646135508719013,4.833333333333333,1.763587211310325,1.6842234488074646,1,2,0.85,exact_age_validated,0.36,0.0,8309309.554939048,-0.8646135508719031,0.8646135508719031,4809309.554939048,1.3740884442682997,0.8646135508719031,1.3740884442682997,1.0249041659305982,0.8142691606290868,True,False,1008,2.666718929442512,2.7281769894064856,2.819306012319157,1.5997564550586283,-0.0011483840779789,2.483213505036452,2.7560394319999766,63.708139846706025,167,True,0.85,0.8316666666666667,1.0,0.3333333333333333,0.8219166666666666,82.19166666666666,0.1294988725357707,3173,False,1.2786069237689774,78.69965294712058,146,high_priority,False,True,ATT,Braga,2.561516434085964,8965307.519300872,First Team Ready,3,83.10943394061866,True,3500000.0,83.65595528573733,player,global_prospect_universe,XGBoost,B_v13B_advanced,roberto fernandez,2031-06-30,Reial Club Deportiu Espanyol de Barcelona S.A.D.,,71.9,5.99,0,0,0,0.0,0.0,Long-Term Locked Asset,55.09,Espanyol,LaLiga,2024-2025,22.26694045174538,3500000.0,Roberto Fernández,roberto fernandez,RCD Espanyol Barcelona,LaLiga,2025-2026,10000000.0,2025-12-12,23.44,ES1,714.0,4.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,RCD Espanyol Barcelona,LaLiga,Roberto Fernández,roberto fernandez,RCD Espanyol Barcelona,LaLiga,2025-2026,10000000.0,2025-12-12,23.44,ES1,714.0,4.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bas van den Eynden,621195,Mechelen,Yellow-Red Koninklijke Voetbalclub Mechelen,Belgian Pro League,2024-2025,DEF,22.73511293634497,1026,500000.0,13.122363377404328,XGBoost,B_v13B_advanced,14.45890998840332,1902938.75,-1.336546610998992,1.336546610998992,4.0,1.6094299124820992,1.4917402334230712,1,1,0.85,exact_age_validated,0.26,0.0,1902938.8045479024,-1.336546610998992,1.336546610998992,1402938.8045479024,2.805877609095805,1.336546610998992,2.805877609095805,1.5200580745226542,1.942402803451942,True,False,352,2.13127423173946,2.43439270202124,2.4792303163114284,1.5997564550586283,0.889997660433723,2.193983187733616,2.4350319319200424,58.504578984604,252,True,0.85,0.57,1.0,0.1666666666666666,0.7136666666666669,71.36666666666669,-0.8636276192378465,4636,False,1.2720644001199013,78.53619535223,150,high_priority,False,True,DEF,,3.6307192252314335,1815359.612615717,First Team Ready,3,85.27700627768294,True,500000.0,79.98923495173774,player,global_prospect_universe,XGBoost,B_v13B_advanced,bas van den eynden,2028-06-30,Yellow-Red Koninklijke Voetbalclub Mechelen,700000.0,36.0,3.0,0,0,0,40.0,28.0,Protected Asset,63.38,Mechelen,Belgian Pro League,2024-2025,22.73511293634497,500000.0,Bas Van den Eynden,bas van den eynden,Beerschot VA,Belgian Pro League,2025-2026,700000.0,2025-12-18,23.95,BE1,41274.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Beerschot VA,Belgian Pro League,Bas Van den Eynden,bas van den eynden,Beerschot VA,Belgian Pro League,2025-2026,700000.0,2025-12-18,23.95,BE1,41274.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Bas Van den Eynden,bas van den eynden,Beerschot VA,Belgian Pro League,2025-2026,700000.0,2025-12-18,23.95,BE1,41274.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Bas Van den Eynden,bas van den eynden,Beerschot VA,Belgian Pro League,2025-2026,700000,2025-12-18,23.95,BE1,41274.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Alex Padilla,834483,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,GK,21.111567419575632,321,2000000.0,14.50865773852422,XGBoost,B_v13B_advanced,15.306830406188965,4442956.0,-0.7981726676647458,0.7981726676647458,9.0,2.3025805930064216,2.175269762819925,0,1,1.0,exact_age_club_validated,0.0,0.0,4442955.678056767,-0.798172667664744,0.798172667664744,2442955.678056767,1.2214778390283836,0.798172667664744,1.2214778390283836,0.955194146036095,0.6940243911811712,True,False,1123,5.3439424179577735,3.755360183135089,3.6868773310771497,-0.6249944573526541,0.889997660433723,3.633510550383568,4.032717417626176,84.40320646620087,83,True,1.0,0.1783333333333333,1.0,0.1666666666666666,0.6290833333333334,62.90833333333335,-1.6396271489916765,5874,True,1.205610704928061,76.87592451940148,177,high_priority,False,True,GK,,2.664098582867819,5328197.165735638,First Team Ready,3,84.74432867281253,True,2000000.0,81.79072959955452,player,global_prospect_universe,XGBoost,B_v13B_advanced,alex padilla,2029-06-30,Athletic Club Bilbao,200000.0,48.0,4.0,0,0,0,20.0,14.0,Long-Term Locked Asset,58.01,Athletic Club,LaLiga,2024-2025,21.111567419575632,2000000.0,Álex Padilla,alex padilla,Athletic Bilbao,LaLiga,2025-2026,3000000.0,2025-12-12,22.28,ES1,621.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Athletic Bilbao,LaLiga,Álex Padilla,alex padilla,Athletic Bilbao,LaLiga,2025-2026,3000000.0,2025-12-12,22.28,ES1,621.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Álex Padilla,alex padilla,Bilbao Athletic,LaLiga,2023-2024,200000.0,2024-06-24,20.81,ES1,621.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Álex Padilla,alex padilla,Bilbao Athletic,LaLiga,2023-2024,200000,2024-06-24,20.81,ES1,621.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Joel silva,929573,Boavista,Clube Desportivo Nacional,Liga Portugal,2024-2025,MID,21.85352498288844,2397,600000.0,13.304684934198283,XGBoost,B_v13B_advanced,14.748601913452148,2542356.25,-1.4439169792538653,1.4439169792538653,1.0,0.6931455138974467,0.5836300557431043,1,1,0.85,exact_age_validated,0.08,0.04,2542356.369453632,-1.4439169792538653,1.4439169792538653,1942356.369453632,3.237260615756053,1.4439169792538653,3.237260615756053,1.6327114612001037,2.282297597120206,True,False,277,0.2036733200084725,0.6881895632365915,0.8747984695684102,1.5997564550586283,0.889997660433723,0.6907340108931708,0.7666236379530061,31.45952832899176,997,True,0.85,1.0,1.0,0.1666666666666666,0.8641666666666667,86.41666666666667,0.5171163716344821,2693,False,1.193070487475205,76.5626212905261,186,high_priority,False,True,MID,,3.651614188515957,2190968.513109574,First Team Ready,3,85.02220801409175,True,600000.0,80.18185912341659,player,global_prospect_universe,XGBoost,B_v13B_advanced,joel silva,2029-06-30,Clube Desportivo Nacional,400000.0,48.0,4.0,0,0,0,20.0,14.0,Long-Term Locked Asset,57.79,Boavista,Liga Portugal,2024-2025,21.85352498288844,600000.0,Joel Silva,joel silva,CD Nacional,Liga Portugal,2025-2026,400000.0,2025-12-18,22.85,PO1,982.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,CD Nacional,Liga Portugal,Joel Silva,joel silva,CD Nacional,Liga Portugal,2025-2026,400000.0,2025-12-18,22.85,PO1,982.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Joel Silva,joel silva,CD Nacional,Liga Portugal,2025-2026,400000.0,2025-12-18,22.85,PO1,982.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Joel Silva,joel silva,CD Nacional,Liga Portugal,2025-2026,400000,2025-12-18,22.85,PO1,982.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation
